#time #flux_forward #flux_backward
620 0.00264454114094 0.955220094595
630 0.00264454114094 0.955220094595
640 0.00264454114094 0.955220094595
650 0.00264454114094 0.955220094595
660 0.00264454114094 0.955220812121
670 0.00264454114094 0.955222270701
680 0.00264454114094 0.955222270701
690 0.00264454114094 0.955223067635
700 0.00264454114094 0.955223067635
710 0.00264454114094 0.955224111843
720 0.00264454114094 0.955224111843
730 0.00264454114094 0.955224267768
740 0.00264454114094 0.955224331494
750 0.00264454114094 0.955224364719
760 0.00264454114094 0.955224364719
770 0.00264454114094 0.955224364719
780 0.00264454114094 0.955224364719
790 0.00264454114094 0.95522439801
800 0.00264454114094 0.95522439801
810 0.00264454114094 0.955224418222
820 0.00264454114094 0.955224418222
830 0.00264454114094 0.955224418222
840 0.00264454114094 0.955224418222
850 0.00264454114094 0.955224422837
860 0.00264454114094 0.955224422837
870 0.00264454114094 0.955224422837
880 0.00264454114094 0.955224424213
890 0.00264454114094 0.955224426188
900 0.00264454114094 0.955224426188
910 0.00264454114094 0.955224426476
920 0.00264454114094 0.955224426476
930 0.00264454114094 0.955224426476
940 0.00264454114094 0.9552244276
950 0.00264454114094 0.95522442821
960 0.00264454114094 0.95522442821
970 0.00264454114094 0.95522442837
980 0.00264454114094 0.95522442837
990 0.00264454114094 0.955224428474
1000 0.00264454114098 0.955224428722
1010 0.00264454114106 0.955224428722
1020 0.00264454114106 0.955224428722
1030 0.00264454114106 0.955224428722
1040 0.00264454114106 0.955224428722
1050 0.00264454114106 0.955224428742
1060 0.00264454114106 0.955224428772
1070 0.00264454114106 0.955224428791
1080 0.00264454114106 0.955224428797
1090 0.00264454114106 0.955224428813
1100 0.00264454114106 0.95522442883
1110 0.00264454114106 0.955224428854
1120 0.00264454114106 0.955224428862
1130 0.00264454114106 0.955224428888
1140 0.00264454114106 0.955224428888
1150 0.00264454114106 0.955224428888
1160 0.00264454114106 0.955224428892
1170 0.00264454114106 0.955224428892
1180 0.00264454114106 0.955224428895
1190 0.00264454114106 0.9552244289
1200 0.00264454114106 0.955224428903
1210 0.00264454114106 0.955224428903
1220 0.00264454114106 0.955224428905
1230 0.00264454114106 0.955224428905
1240 0.00264454114106 0.955224428905
1250 0.00264454114106 0.955224428906
1260 0.00264454114106 0.955224428906
1270 0.00264454114106 0.955224428906
1280 0.00264454114106 0.955224428907
1290 0.00264454114106 0.955224428907
1300 0.00264454114106 0.955224428907
1310 0.00264454114106 0.955224428907
1320 0.00264454114106 0.955224428907
1330 0.00264454114106 0.955224428907
1340 0.00264454114106 0.955224428907
1350 0.00264454114106 0.955224428907
1360 0.00264454114106 0.955224428907
1370 0.00264454114106 0.955224428907
1380 0.00264454114106 0.955224428907
1390 0.00264454114106 0.955224428907
1400 0.00264454114106 0.955224428907
1410 0.00264454114106 0.955224428907
1420 0.00264454114106 0.955224428907
1430 0.00264454114106 0.955224428907
1440 0.00264454114106 0.955224428907
1450 0.00264454114106 0.955224428907
1460 0.00264454114106 0.955224428908
1470 0.00264454114106 0.955224428908
1480 0.00264454114106 0.955224428908
1490 0.00264454114106 0.955224428908
1500 0.00264454114106 0.955224428908
1510 0.00264454114106 0.955224428908
1520 0.00264454114106 0.955224428908
1530 0.00264454114106 0.955224428908
1540 0.00264454114106 0.955224428908
1550 0.00264454114106 0.955224428908
1560 0.00264454114106 0.955224428908
1570 0.00264454114106 0.955224428908
1580 0.00264454114106 0.955224428908
1590 0.00264454114106 0.955224428908
1600 0.00264454114106 0.955224428908
1610 0.00264454114106 0.955224428908
1620 0.00264454114106 0.955224428908
1630 0.00264454114106 0.955224428908
1640 0.00264454114106 0.955224428908
1650 0.00264454114106 0.955224428908
1660 0.00264454114106 0.955224428908
1670 0.00264454114106 0.955224428908
1680 0.00264454114106 0.955224428908
1690 0.00264454114106 0.955224428908
1700 0.00264454114106 0.955224428908
1710 0.00264454114106 0.955224428908
1720 0.00264454114106 0.955224428908
1730 0.00264454114106 0.955224428908
1740 0.00264454114106 0.955224428908
1750 0.00264454114106 0.955224428908
1760 0.00264454114106 0.955224428908
1770 0.00264454114106 0.955224428908
1780 0.00264454114106 0.955224428908
1790 0.00264454114106 0.955224428908
1800 0.00264454114106 0.955224428908
1810 0.00264454114106 0.955224428908
1820 0.00264454114106 0.955224428908
1830 0.00264454114106 0.955224428908
1840 0.00264454114106 0.955224428908
1850 0.00264454114106 0.955224428908
1860 0.00264454114106 0.955224428908
1870 0.00264454114106 0.955224428908
1880 0.00264454114106 0.955224428908
1890 0.00264454114106 0.955224428908
1900 0.00264454114106 0.955224428908
1910 0.00264454114106 0.955224428908
1920 0.00264454114106 0.955224428908
1930 0.00264454114106 0.955224428908
1940 0.00264454114106 0.955224428908
1950 0.00264454114106 0.955224428908
1960 0.00264454114106 0.955224428908
1970 0.00264454114106 0.955224428908
1980 0.00264454114106 0.955224428908
1990 0.00264454114106 0.955224428908
