#time #flux_forward #flux_backward
1960 0.576248506748 0.305610253034
1970 0.576248506748 0.305610253034
1980 0.576248506748 0.305610253034
1990 0.576248506748 0.305610253034
2000 0.576248506748 0.305610253034
2010 0.576248506748 0.305610253034
2020 0.576248506748 0.305610253034
2030 0.576248506748 0.305610253034
2040 0.576248506748 0.305610253034
2050 0.576248506748 0.305610253034
2060 0.576248506748 0.305610253034
2070 0.576248506748 0.305610253034
2080 0.576248506748 0.305610253034
2090 0.576248506748 0.305610253034
2100 0.576248506748 0.305610253034
2110 0.576248506748 0.305610253034
2120 0.576248506748 0.305610253034
2130 0.576248506748 0.305610253034
2140 0.576248506748 0.305610253034
2150 0.576248506748 0.305610253034
2160 0.576248506748 0.305610253034
2170 0.576248506748 0.305610253034
2180 0.576248506748 0.305610253034
2190 0.576248506748 0.305610253034
2200 0.576248506748 0.305610253034
2210 0.576248506748 0.305610253034
2220 0.576248506748 0.305610253034
2230 0.576248506748 0.305610253034
2240 0.576248506748 0.305610253034
2250 0.576248506748 0.305610253034
2260 0.576248506748 0.305610253034
2270 0.576248506748 0.305610253034
2280 0.576248506748 0.305610253034
2290 0.576248506748 0.305610253034
2300 0.576248506748 0.305610253034
2310 0.576248506748 0.305610253034
2320 0.576248506748 0.305610253034
2330 0.576248506748 0.305610253034
2340 0.576248506748 0.305610253034
2350 0.576248506748 0.305610253034
2360 0.576248506748 0.305610253034
2370 0.576248506748 0.305610253034
2380 0.576248506748 0.305610253034
2390 0.576248506748 0.305610253034
2400 0.576248506748 0.305610253034
2410 0.576248506748 0.305610253034
2420 0.576248506748 0.305610253034
2430 0.576248506748 0.305610253034
2440 0.576248506748 0.305610253034
2450 0.576248506748 0.305610253034
2460 0.576248506748 0.305610253034
2470 0.576248506748 0.305610253034
2480 0.576248506748 0.305610253034
2490 0.576248506748 0.305610253034
2500 0.576248506748 0.305610253034
2510 0.576248506748 0.305610253034
2520 0.576248506748 0.305610253034
2530 0.576248506748 0.305610253034
2540 0.576248506748 0.305610253034
2550 0.576248506748 0.305610253034
2560 0.576248506748 0.305610253034
2570 0.576248506748 0.305610253034
2580 0.576248506748 0.305610253034
2590 0.576248506748 0.305610253034
2600 0.576248506748 0.305610253034
2610 0.576248506748 0.305610253034
2620 0.576248506748 0.305610253034
2630 0.576248506748 0.305610253034
2640 0.576248506748 0.305610253034
2650 0.576248506748 0.305610253034
2660 0.576248506748 0.305610253034
2670 0.576248506748 0.305610253034
2680 0.576248506748 0.305610253034
2690 0.576248506748 0.305610253034
2700 0.576248506748 0.305610253034
2710 0.576248506748 0.305610253034
2720 0.576248506748 0.305610253034
2730 0.576248506748 0.305610253034
2740 0.576248506748 0.305610253034
2750 0.576248506748 0.305610253034
2760 0.576248506748 0.305610253034
2770 0.576248506748 0.305610253034
2780 0.576248506748 0.305610253034
2790 0.576248506748 0.305610253034
2800 0.576248506748 0.305610253034
2810 0.576248506748 0.305610253034
2820 0.576248506748 0.305610253034
2830 0.576248506748 0.305610253034
2840 0.576248506748 0.305610253034
2850 0.576248506748 0.305610253034
2860 0.576248506748 0.305610253034
2870 0.576248506748 0.305610253034
2880 0.576248506748 0.305610253034
2890 0.576248506748 0.305610253034
2900 0.576248506748 0.305610253034
2910 0.576248506748 0.305610253034
2920 0.576248506748 0.305610253034
2930 0.576248506748 0.305610253034
2940 0.576248506748 0.305610253034
2950 0.576248506748 0.305610253034
2960 0.576248506748 0.305610253034
2970 0.576248506748 0.305610253034
2980 0.576248506748 0.305610253034
2990 0.576248506748 0.305610253034
3000 0.576248506748 0.305610253034
3010 0.576248506748 0.305610253034
3020 0.576248506748 0.305610253034
3030 0.576248506748 0.305610253034
3040 0.576248506748 0.305610253034
3050 0.576248506748 0.305610253034
3060 0.576248506748 0.305610253034
3070 0.576248506748 0.305610253034
3080 0.576248506748 0.305610253034
3090 0.576248506748 0.305610253034
3100 0.576248506748 0.305610253034
3110 0.576248506748 0.305610253034
3120 0.576248506748 0.305610253034
3130 0.576248506748 0.305610253034
3140 0.576248506748 0.305610253034
3150 0.576248506748 0.305610253034
3160 0.576248506748 0.305610253034
3170 0.576248506748 0.305610253034
3180 0.576248506748 0.305610253034
3190 0.576248506748 0.305610253034
3200 0.576248506748 0.305610253034
3210 0.576248506748 0.305610253034
3220 0.576248506748 0.305610253034
3230 0.576248506748 0.305610253034
3240 0.576248506748 0.305610253034
3250 0.576248506748 0.305610253034
3260 0.576248506748 0.305610253034
3270 0.576248506748 0.305610253034
3280 0.576248506748 0.305610253034
3290 0.576248506748 0.305610253034
3300 0.576248506748 0.305610253034
3310 0.576248506748 0.305610253034
3320 0.576248506748 0.305610253034
3330 0.576248506748 0.305610253034
3340 0.576248506748 0.305610253034
3350 0.576248506748 0.305610253034
3360 0.576248506748 0.305610253034
3370 0.576248506748 0.305610253034
3380 0.576248506748 0.305610253034
3390 0.576248506748 0.305610253034
3400 0.576248506748 0.305610253034
3410 0.576248506748 0.305610253034
3420 0.576248506748 0.305610253034
3430 0.576248506748 0.305610253034
3440 0.576248506748 0.305610253034
3450 0.576248506748 0.305610253034
3460 0.576248506748 0.305610253034
3470 0.576248506748 0.305610253034
3480 0.576248506748 0.305610253034
3490 0.576248506748 0.305610253034
3500 0.576248506748 0.305610253034
3510 0.576248506748 0.305610253034
3520 0.576248506748 0.305610253034
3530 0.576248506748 0.305610253034
3540 0.576248506748 0.305610253034
3550 0.576248506748 0.305610253034
3560 0.576248506748 0.305610253034
3570 0.576248506748 0.305610253034
3580 0.576248506748 0.305610253034
3590 0.576248506748 0.305610253034
3600 0.576248506748 0.305610253034
3610 0.576248506748 0.305610253034
3620 0.576248506748 0.305610253034
3630 0.576248506748 0.305610253034
3640 0.576248506748 0.305610253034
3650 0.576248506748 0.305610253034
3660 0.576248506748 0.305610253034
3670 0.576248506748 0.305610253034
3680 0.576248506748 0.305610253034
3690 0.576248506748 0.305610253034
3700 0.576248506748 0.305610253034
3710 0.576248506748 0.305610253034
3720 0.576248506748 0.305610253034
3730 0.576248506748 0.305610253034
3740 0.576248506748 0.305610253034
3750 0.576248506748 0.305610253034
3760 0.576248506748 0.305610253034
3770 0.576248506748 0.305610253034
3780 0.576248506748 0.305610253034
3790 0.576248506748 0.305610253034
3800 0.576248506748 0.305610253034
3810 0.576248506748 0.305610253034
3820 0.576248506748 0.305610253034
3830 0.576248506748 0.305610253034
3840 0.576248506748 0.305610253034
3850 0.576248506748 0.305610253034
3860 0.576248506748 0.305610253034
3870 0.576248506748 0.305610253034
3880 0.576248506748 0.305610253034
3890 0.576248506748 0.305610253034
3900 0.576248506748 0.305610253034
3910 0.576248506748 0.305610253034
3920 0.576248506748 0.305610253034
3930 0.576248506748 0.305610253034
3940 0.576248506748 0.305610253034
3950 0.576248506748 0.305610253034
3960 0.576248506748 0.305610253034
3970 0.576248506748 0.305610253034
3980 0.576248506748 0.305610253034
3990 0.576248506748 0.305610253034
4000 0.576248506748 0.305610253034
4010 0.576248506748 0.305610253034
4020 0.576248506748 0.305610253034
4030 0.576248506748 0.305610253034
4040 0.576248506748 0.305610253034
4050 0.576248506748 0.305610253034
4060 0.576248506748 0.305610253034
4070 0.576248506748 0.305610253034
4080 0.576248506748 0.305610253034
4090 0.576248506748 0.305610253034
4100 0.576248506748 0.305610253034
4110 0.576248506748 0.305610253034
4120 0.576248506748 0.305610253034
4130 0.576248506748 0.305610253034
4140 0.576248506748 0.305610253034
4150 0.576248506748 0.305610253034
4160 0.576248506748 0.305610253034
4170 0.576248506748 0.305610253034
4180 0.576248506748 0.305610253034
4190 0.576248506748 0.305610253034
4200 0.576248506748 0.305610253034
4210 0.576248506748 0.305610253034
4220 0.576248506748 0.305610253034
4230 0.576248506748 0.305610253034
4240 0.576248506748 0.305610253034
4250 0.576248506748 0.305610253034
4260 0.576248506748 0.305610253034
4270 0.576248506748 0.305610253034
4280 0.576248506748 0.305610253034
4290 0.576248506748 0.305610253034
4300 0.576248506748 0.305610253034
4310 0.576248506748 0.305610253034
4320 0.576248506748 0.305610253034
4330 0.576248506748 0.305610253034
4340 0.576248506748 0.305610253034
4350 0.576248506748 0.305610253034
4360 0.576248506748 0.305610253034
4370 0.576248506748 0.305610253034
4380 0.576248506748 0.305610253034
4390 0.576248506748 0.305610253034
4400 0.576248506748 0.305610253034
4410 0.576248506748 0.305610253034
4420 0.576248506748 0.305610253034
4430 0.576248506748 0.305610253034
4440 0.576248506748 0.305610253034
4450 0.576248506748 0.305610253034
4460 0.576248506748 0.305610253034
4470 0.576248506748 0.305610253034
4480 0.576248506748 0.305610253034
4490 0.576248506748 0.305610253034
4500 0.576248506748 0.305610253034
4510 0.576248506748 0.305610253034
4520 0.576248506748 0.305610253034
4530 0.576248506748 0.305610253034
4540 0.576248506748 0.305610253034
4550 0.576248506748 0.305610253034
4560 0.576248506748 0.305610253034
4570 0.576248506748 0.305610253034
4580 0.576248506748 0.305610253034
4590 0.576248506748 0.305610253034
4600 0.576248506748 0.305610253034
4610 0.576248506748 0.305610253034
4620 0.576248506748 0.305610253034
4630 0.576248506748 0.305610253034
4640 0.576248506748 0.305610253034
4650 0.576248506748 0.305610253034
4660 0.576248506748 0.305610253034
4670 0.576248506748 0.305610253034
4680 0.576248506748 0.305610253034
4690 0.576248506748 0.305610253034
4700 0.576248506748 0.305610253034
4710 0.576248506748 0.305610253034
4720 0.576248506748 0.305610253034
4730 0.576248506748 0.305610253034
4740 0.576248506748 0.305610253034
4750 0.576248506748 0.305610253034
4760 0.576248506748 0.305610253034
4770 0.576248506748 0.305610253034
4780 0.576248506748 0.305610253034
4790 0.576248506748 0.305610253034
4800 0.576248506748 0.305610253034
4810 0.576248506748 0.305610253034
4820 0.576248506748 0.305610253034
4830 0.576248506748 0.305610253034
4840 0.576248506748 0.305610253034
4850 0.576248506748 0.305610253034
4860 0.576248506748 0.305610253034
4870 0.576248506748 0.305610253034
4880 0.576248506748 0.305610253034
4890 0.576248506748 0.305610253034
4900 0.576248506748 0.305610253034
4910 0.576248506748 0.305610253034
4920 0.576248506748 0.305610253034
4930 0.576248506748 0.305610253034
4940 0.576248506748 0.305610253034
4950 0.576248506748 0.305610253034
4960 0.576248506748 0.305610253034
4970 0.576248506748 0.305610253034
4980 0.576248506748 0.305610253034
4990 0.576248506748 0.305610253034
5000 0.576248506748 0.305610253034
5010 0.576248506748 0.305610253034
5020 0.576248506748 0.305610253034
5030 0.576248506748 0.305610253034
5040 0.576248506748 0.305610253034
5050 0.576248506748 0.305610253034
5060 0.576248506748 0.305610253034
5070 0.576248506748 0.305610253034
5080 0.576248506748 0.305610253034
5090 0.576248506748 0.305610253034
5100 0.576248506748 0.305610253034
5110 0.576248506748 0.305610253034
5120 0.576248506748 0.305610253034
5130 0.576248506748 0.305610253034
5140 0.576248506748 0.305610253034
5150 0.576248506748 0.305610253034
5160 0.576248506748 0.305610253034
5170 0.576248506748 0.305610253034
5180 0.576248506748 0.305610253034
5190 0.576248506748 0.305610253034
5200 0.576248506748 0.305610253034
5210 0.576248506748 0.305610253034
5220 0.576248506748 0.305610253034
5230 0.576248506748 0.305610253034
5240 0.576248506748 0.305610253034
5250 0.576248506748 0.305610253034
5260 0.576248506748 0.305610253034
5270 0.576248506748 0.305610253034
5280 0.576248506748 0.305610253034
5290 0.576248506748 0.305610253034
5300 0.576248506748 0.305610253034
5310 0.576248506748 0.305610253034
5320 0.576248506748 0.305610253034
5330 0.576248506748 0.305610253034
5340 0.576248506748 0.305610253034
5350 0.576248506748 0.305610253034
5360 0.576248506748 0.305610253034
5370 0.576248506748 0.305610253034
5380 0.576248506748 0.305610253034
5390 0.576248506748 0.305610253034
5400 0.576248506748 0.305610253034
5410 0.576248506748 0.305610253034
5420 0.576248506748 0.305610253034
5430 0.576248506748 0.305610253034
5440 0.576248506748 0.305610253034
5450 0.576248506748 0.305610253034
5460 0.576248506748 0.305610253034
5470 0.576248506748 0.305610253034
5480 0.576248506748 0.305610253034
5490 0.576248506748 0.305610253034
5500 0.576248506748 0.305610253034
5510 0.576248506748 0.305610253034
5520 0.576248506748 0.305610253034
5530 0.576248506748 0.305610253034
5540 0.576248506748 0.305610253034
5550 0.576248506748 0.305610253034
5560 0.576248506748 0.305610253034
5570 0.576248506748 0.305610253034
5580 0.576248506748 0.305610253034
5590 0.576248506748 0.305610253034
5600 0.576248506748 0.305610253034
5610 0.576248506748 0.305610253034
5620 0.576248506748 0.305610253034
5630 0.576248506748 0.305610253034
5640 0.576248506748 0.305610253034
5650 0.576248506748 0.305610253034
5660 0.576248506748 0.305610253034
5670 0.576248506748 0.305610253034
5680 0.576248506748 0.305610253034
5690 0.576248506748 0.305610253034
5700 0.576248506748 0.305610253034
5710 0.576248506748 0.305610253034
5720 0.576248506748 0.305610253034
5730 0.576248506748 0.305610253034
5740 0.576248506748 0.305610253034
5750 0.576248506748 0.305610253034
5760 0.576248506748 0.305610253034
5770 0.576248506748 0.305610253034
5780 0.576248506748 0.305610253034
5790 0.576248506748 0.305610253034
5800 0.576248506748 0.305610253034
5810 0.576248506748 0.305610253034
5820 0.576248506748 0.305610253034
5830 0.576248506748 0.305610253034
5840 0.576248506748 0.305610253034
5850 0.576248506748 0.305610253034
5860 0.576248506748 0.305610253034
5870 0.576248506748 0.305610253034
5880 0.576248506748 0.305610253034
5890 0.576248506748 0.305610253034
5900 0.576248506748 0.305610253034
5910 0.576248506748 0.305610253034
5920 0.576248506748 0.305610253034
5930 0.576248506748 0.305610253034
5940 0.576248506748 0.305610253034
5950 0.576248506748 0.305610253034
5960 0.576248506748 0.305610253034
5970 0.576248506748 0.305610253034
5980 0.576248506748 0.305610253034
5990 0.576248506748 0.305610253034
6000 0.576248506748 0.305610253034
6010 0.576248506748 0.305610253034
6020 0.576248506748 0.305610253034
6030 0.576248506748 0.305610253034
6040 0.576248506748 0.305610253034
6050 0.576248506748 0.305610253034
6060 0.576248506748 0.305610253034
6070 0.576248506748 0.305610253034
6080 0.576248506748 0.305610253034
6090 0.576248506748 0.305610253034
6100 0.576248506748 0.305610253034
6110 0.576248506748 0.305610253034
6120 0.576248506748 0.305610253034
6130 0.576248506748 0.305610253034
6140 0.576248506748 0.305610253034
6150 0.576248506748 0.305610253034
6160 0.576248506748 0.305610253034
6170 0.576248506748 0.305610253034
6180 0.576248506748 0.305610253034
6190 0.576248506748 0.305610253034
6200 0.576248506748 0.305610253034
6210 0.576248506748 0.305610253034
6220 0.576248506748 0.305610253034
6230 0.576248506748 0.305610253034
6240 0.576248506748 0.305610253034
6250 0.576248506748 0.305610253034
6260 0.576248506748 0.305610253034
6270 0.576248506748 0.305610253034
6280 0.576248506748 0.305610253034
6290 0.576248506748 0.305610253034
6300 0.576248506748 0.305610253034
6310 0.576248506748 0.305610253034
6320 0.576248506748 0.305610253034
6330 0.576248506748 0.305610253034
6340 0.576248506748 0.305610253034
6350 0.576248506748 0.305610253034
6360 0.576248506748 0.305610253034
6370 0.576248506748 0.305610253034
6380 0.576248506748 0.305610253034
6390 0.576248506748 0.305610253034
6400 0.576248506748 0.305610253034
6410 0.576248506748 0.305610253034
6420 0.576248506748 0.305610253034
6430 0.576248506748 0.305610253034
6440 0.576248506748 0.305610253034
6450 0.576248506748 0.305610253034
6460 0.576248506748 0.305610253034
6470 0.576248506748 0.305610253034
6480 0.576248506748 0.305610253034
6490 0.576248506748 0.305610253034
6500 0.576248506748 0.305610253034
6510 0.576248506748 0.305610253034
6520 0.576248506748 0.305610253034
6530 0.576248506748 0.305610253034
6540 0.576248506748 0.305610253034
6550 0.576248506748 0.305610253034
6560 0.576248506748 0.305610253034
6570 0.576248506748 0.305610253034
6580 0.576248506748 0.305610253034
6590 0.576248506748 0.305610253034
6600 0.576248506748 0.305610253034
6610 0.576248506748 0.305610253034
6620 0.576248506748 0.305610253034
6630 0.576248506748 0.305610253034
6640 0.576248506748 0.305610253034
6650 0.576248506748 0.305610253034
6660 0.576248506748 0.305610253034
6670 0.576248506748 0.305610253034
6680 0.576248506748 0.305610253034
6690 0.576248506748 0.305610253034
6700 0.576248506748 0.305610253034
6710 0.576248506748 0.305610253034
6720 0.576248506748 0.305610253034
6730 0.576248506748 0.305610253034
6740 0.576248506748 0.305610253034
6750 0.576248506748 0.305610253034
6760 0.576248506748 0.305610253034
6770 0.576248506748 0.305610253034
6780 0.576248506748 0.305610253034
6790 0.576248506748 0.305610253034
6800 0.576248506748 0.305610253034
6810 0.576248506748 0.305610253034
6820 0.576248506748 0.305610253034
6830 0.576248506748 0.305610253034
6840 0.576248506748 0.305610253034
6850 0.576248506748 0.305610253034
6860 0.576248506748 0.305610253034
6870 0.576248506748 0.305610253034
6880 0.576248506748 0.305610253034
6890 0.576248506748 0.305610253034
6900 0.576248506748 0.305610253034
6910 0.576248506748 0.305610253034
6920 0.576248506748 0.305610253034
6930 0.576248506748 0.305610253034
6940 0.576248506748 0.305610253034
6950 0.576248506748 0.305610253034
6960 0.576248506748 0.305610253034
6970 0.576248506748 0.305610253034
6980 0.576248506748 0.305610253034
6990 0.576248506748 0.305610253034
7000 0.576248506748 0.305610253034
7010 0.576248506748 0.305610253034
7020 0.576248506748 0.305610253034
7030 0.576248506748 0.305610253034
7040 0.576248506748 0.305610253034
7050 0.576248506748 0.305610253034
7060 0.576248506748 0.305610253034
7070 0.576248506748 0.305610253034
7080 0.576248506748 0.305610253034
7090 0.576248506748 0.305610253034
7100 0.576248506748 0.305610253034
7110 0.576248506748 0.305610253034
7120 0.576248506748 0.305610253034
7130 0.576248506748 0.305610253034
7140 0.576248506748 0.305610253034
7150 0.576248506748 0.305610253034
7160 0.576248506748 0.305610253034
7170 0.576248506748 0.305610253034
7180 0.576248506748 0.305610253034
7190 0.576248506748 0.305610253034
7200 0.576248506748 0.305610253034
7210 0.576248506748 0.305610253034
7220 0.576248506748 0.305610253034
7230 0.576248506748 0.305610253034
7240 0.576248506748 0.305610253034
7250 0.576248506748 0.305610253034
7260 0.576248506748 0.305610253034
7270 0.576248506748 0.305610253034
7280 0.576248506748 0.305610253034
7290 0.576248506748 0.305610253034
7300 0.576248506748 0.305610253034
7310 0.576248506748 0.305610253034
7320 0.576248506748 0.305610253034
7330 0.576248506748 0.305610253034
7340 0.576248506748 0.305610253034
7350 0.576248506748 0.305610253034
7360 0.576248506748 0.305610253034
7370 0.576248506748 0.305610253034
7380 0.576248506748 0.305610253034
7390 0.576248506748 0.305610253034
7400 0.576248506748 0.305610253034
7410 0.576248506748 0.305610253034
7420 0.576248506748 0.305610253034
7430 0.576248506748 0.305610253034
7440 0.576248506748 0.305610253034
7450 0.576248506748 0.305610253034
7460 0.576248506748 0.305610253034
7470 0.576248506748 0.305610253034
7480 0.576248506748 0.305610253034
7490 0.576248506748 0.305610253034
7500 0.576248506748 0.305610253034
7510 0.576248506748 0.305610253034
7520 0.576248506748 0.305610253034
7530 0.576248506748 0.305610253034
7540 0.576248506748 0.305610253034
7550 0.576248506748 0.305610253034
7560 0.576248506748 0.305610253034
7570 0.576248506748 0.305610253034
7580 0.576248506748 0.305610253034
7590 0.576248506748 0.305610253034
7600 0.576248506748 0.305610253034
7610 0.576248506748 0.305610253034
7620 0.576248506748 0.305610253034
7630 0.576248506748 0.305610253034
7640 0.576248506748 0.305610253034
7650 0.576248506748 0.305610253034
7660 0.576248506748 0.305610253034
7670 0.576248506748 0.305610253034
7680 0.576248506748 0.305610253034
7690 0.576248506748 0.305610253034
7700 0.576248506748 0.305610253034
7710 0.576248506748 0.305610253034
7720 0.576248506748 0.305610253034
7730 0.576248506748 0.305610253034
7740 0.576248506748 0.305610253034
7750 0.576248506748 0.305610253034
7760 0.576248506748 0.305610253034
7770 0.576248506748 0.305610253034
7780 0.576248506748 0.305610253034
7790 0.576248506748 0.305610253034
7800 0.576248506748 0.305610253034
7810 0.576248506748 0.305610253034
7820 0.576248506748 0.305610253034
7830 0.576248506748 0.305610253034
7840 0.576248506748 0.305610253034
7850 0.576248506748 0.305610253034
7860 0.576248506748 0.305610253034
7870 0.576248506748 0.305610253034
7880 0.576248506748 0.305610253034
7890 0.576248506748 0.305610253034
7900 0.576248506748 0.305610253034
7910 0.576248506748 0.305610253034
7920 0.576248506748 0.305610253034
7930 0.576248506748 0.305610253034
7940 0.576248506748 0.305610253034
7950 0.576248506748 0.305610253034
7960 0.576248506748 0.305610253034
7970 0.576248506748 0.305610253034
7980 0.576248506748 0.305610253034
7990 0.576248506748 0.305610253034
8000 0.576248506748 0.305610253034
8010 0.576248506748 0.305610253034
8020 0.576248506748 0.305610253034
8030 0.576248506748 0.305610253034
8040 0.576248506748 0.305610253034
8050 0.576248506748 0.305610253034
8060 0.576248506748 0.305610253034
8070 0.576248506748 0.305610253034
8080 0.576248506748 0.305610253034
8090 0.576248506748 0.305610253034
8100 0.576248506748 0.305610253034
8110 0.576248506748 0.305610253034
8120 0.576248506748 0.305610253034
8130 0.576248506748 0.305610253034
8140 0.576248506748 0.305610253034
8150 0.576248506748 0.305610253034
8160 0.576248506748 0.305610253034
8170 0.576248506748 0.305610253034
8180 0.576248506748 0.305610253034
8190 0.576248506748 0.305610253034
8200 0.576248506748 0.305610253034
8210 0.576248506748 0.305610253034
8220 0.576248506748 0.305610253034
8230 0.576248506748 0.305610253034
8240 0.576248506748 0.305610253034
8250 0.576248506748 0.305610253034
8260 0.576248506748 0.305610253034
8270 0.576248506748 0.305610253034
8280 0.576248506748 0.305610253034
8290 0.576248506748 0.305610253034
